full_name|doing_business_as|license_no|license_type_name|license_status_name|addr_line_1|addr_line_4|addr_city|addr_county|addr_state|addr_zipcode|
MOUNTAIN HIGH PRODUCTS LLC|WANA|404R-00099|Retail Marijuana Products Mfg|Approved|7161 Valtec Court, Units A, D, & E|Boulder CO  80301|Boulder|Boulder|CO|80301|
MOUNTAIN HIGH SUCKERS LLC|MOUNTAIN HIGH SUCKERS|404-00102|Infused Product Manufacturer|Approved|400 South Lipan Street, Unit 11|Denver CO  80223|Denver|Denver|CO|80223|
MOUNTAIN HIGH SUCKERS LLC|MOUNTAIN HIGH SUCKERS |404R-00039|Retail Marijuana Products Mfg|Approved|400 South Lipan Street, Unit 11|Denver CO  80223|Denver|Denver|CO|80223|
MOUNTAIN MANAGERS LLC|NUGG|403R-00975|Retail Marijuana Cultivation Facility|Approved|111 Diamond Loop, Suite B|Parachute CO  81635|Parachute|Garfield|CO|81635|
MOUNTAIN MEDICINALS INC|MOUNTAIN MEDICINIALS RETAIL CENTER|402R-00161|Retail Marijuana Store|Approved|2313 Colorado Boulevard|Idaho Springs CO  80452|Idaho Springs|Clear Creek|CO|80452|
MOUNTAIN MEDICINALS INC|MOUNTAIN MEDICINALS RETAIL CENTER|403R-00211|Retail Marijuana Cultivation Facility|Approved|2313 Colorado Boulevard|Idaho Springs CO  80452|Idaho Springs|Clear Creek|CO|80452|
MPI INC||404R-00332|Retail Marijuana Products Mfg|Approved|651 South Boulevard Street, Suite A-B|Gunnison CO  81230|Gunnison|Gunnison|CO|81230|
MR. 45 LLC||403R-01147|Retail Marijuana Cultivation Facility|Approved|917 Mr. 45 Lane|Moffat CO  81143|Moffat|Saguache|CO|81143|
MR. 45 LLC||404R-00434|Retail Marijuana Products Mfg|Approved|917 Mr. 45 Lane|Moffat CO  81143|Moffat|Saguache|CO|81143|
MS SUPPORT LLC||403R-00625|Retail Marijuana Cultivation Facility|Approved|255 Melody Lane|Montrose CO  81403|Montrose|Ouray|CO|81403|
MW INDUSTRY LLC|CROSS GENETICS|402-00825|Center - Type 1|Approved|6745 West Mississippi Avenue, Suite B|Lakewood CO  80226|Lakewood|Jefferson|CO|80226|
MW INDUSTRY LLC|CROSS GENETICS|403-01259|Optional Premises|Approved|6745 West Mississippi Avenue, Suite B|Denver CO  80226|Denver|Jefferson|CO|80226|
MX LLC||404-00539|Infused Product Manufacturer|Approved|3855 North Quentin Street|Denver CO  80239|Denver|Denver|CO|80239|
MX LLC||403-01810|Optional Premises|Approved|3855 North Quentin Street|Denver CO  80239|Denver|Denver|CO|80239|
MX LLC||404-00547|Infused Product Manufacturer|Approved|3855 North Quentin Street|Denver CO  80239|Denver|Denver|CO|80239|
MX LLC||403-01820|Optional Premises|Approved|3855 North Quentin Street|Denver CO  80239|Denver|Denver|CO|80239|
MX LLC||403R-01040|Retail Marijuana Cultivation Facility|Approved|3855 North Quentin Street|Denver CO  80239|Denver|Denver|CO|80239|
MX LLC||404R-00384|Retail Marijuana Products Mfg|Approved|3855 North Quentin Street|Denver CO  80239|Denver|Denver|CO|80239|
MX LLC||408C-00001|MMJ R&D Cultivation|Approved|3855 Quentin Street|Denver CO  80239|Denver|Denver|CO|80239|
MYLAR GROUP LLC|TOP HAT PROCESSING|404-00139|Infused Product Manufacturer|Approved|2430 Platte Place|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
MYLAR GROUP LLC|TOP HAT PROCESSING|403-00530|Optional Premises|Approved|325 Karen Lane|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
N&G ENTERPRISES LLC|LOUD|402R-00774|Retail Marijuana Store|Approved|5385 Quebec Street|Commerce City CO  80022|Commerce City|Adams|CO|80022|
N&G ENTERPRISES LLC|LOUD|402-01300|Center - Type 1|Approved|5385 Quebec Street|Commerce City CO  80022|Commerce City|Adams|CO|80022|
N&G ENTERPRISES LLC|LOUD|403-01922|Optional Premises|Approved|5385 Quebec Street|Commerce City CO  80022|Commerce City|Adams|CO|80022|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|402-00247|Center - Type 1|Approved|1216 North Academy Boulevard|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|403-00370|Optional Premises|Approved|934 C Street|Penrose CO  81240|Penrose|Fremont|CO|81240|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|403-00430|Optional Premises|Approved|6345 East Platte Avenue|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|403-00433|Optional Premises|Approved|6345 East Platte Avenue|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|403-00434|Optional Premises|Approved|6345 East Platte Avenue|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|403-01351|Optional Premises|Approved|1015 Highway 115|Penrose CO  81240|Penrose|Fremont|CO|81240|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|403-01352|Optional Premises|Approved|934 C Street|Penrose CO  81240|Penrose|Fremont|CO|81240|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|403-01393|Optional Premises|Approved|934 C Street|Penrose CO  81240|Penrose|Fremont|CO|81240|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|404-00370|Infused Product Manufacturer|Approved|286 South Purcell Boulevard|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|403-01443|Optional Premises|Approved|286 South Purcell Boulevard|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|403-01577|Optional Premises|Approved|934 C Street|Penrose CO  81240|Penrose|Fremont|CO|81240|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|403-01578|Optional Premises|Approved|934 C Street|Penrose CO  81240|Penrose|Fremont|CO|81240|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|403-01579|Optional Premises|Approved|934 C Street|Penrose CO  81240|Penrose|Fremont|CO|81240|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|402-00292|Center - Type 1|Approved|318 South 8th Street|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|402-01243|Center - Type 1|Approved|286 South Purcell Boulevard|Pueblo CO  81007|Pueblo|Pueblo|CO|81007|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|403-01882|Optional Premises|Approved|286 South Purcell Boulevard|Pueblo CO  81007|Pueblo|Pueblo|CO|81007|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|402-00868|Center - Type 1|Approved|2103 East Platte Avenue|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
NATIONAL GREEN SOURCE LLC|THE GREEN SOURCE|402-00947|Center - Type 2|Approved|975 West Fillmore Street|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
NATURAL ALTERNATIVES FOR HEALTH LLC||402-00887|Center - Type 1|Approved|6712 South College Avenue|Fort Collins CO  80525|Fort Collins|Larimer|CO|80525|
NATURAL ALTERNATIVES FOR HEALTH LLC||403-01405|Optional Premises|Approved|1420 Blue Spruce Drive, Unit H|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
NATURAL ALTERNATIVES FOR HEALTH LLC||402R-00477|Retail Marijuana Store|Approved|6712 South College Avenue|Fort Collins CO  80525|Fort Collins|Larimer|CO|80525|
NATURAL ALTERNATIVES FOR HEALTH LLC||403R-00568|Retail Marijuana Cultivation Facility|Approved|1420 Blue Spruce Lane, Unit H|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
NATURAL ALTERNATIVES FOR LIFE LLC|GREEN TREE MEDICINALS|402-00859|Center - Type 1|Approved|1090 North 2nd Street|Berthoud CO  80513|Berthoud|Larimer|CO|80513|
NATURAL ALTERNATIVES FOR LIFE LLC|GREEN TREE MEDICINALS|403-01331|Optional Premises|Approved|1090 North 2nd Street|Berthoud CO  80513|Berthoud|Larimer|CO|80513|
NATURAL ALTERNATIVES FOR LIFE LLC|GREE TREE MEDICINALS|402R-00771|Retail Marijuana Store|Approved|1090 North 2nd Street|Berthoud CO  80513|Berthoud|Larimer|CO|80513|
NATURAL MYSTIC CANNABIS CAREGIVERS LLC||402-00031|Center - Type 1|Approved|416 East Colorado Avenue, Suite 101|Colorado Springs CO  80903|Colorado Springs|El Paso|CO|80903|
NATURAL MYSTIC CANNABIS CAREGIVERS LLC||403-00043|Optional Premises|Approved|416 East Colorado Avenue, Suite 101|Colorado Springs CO  80903|Colorado Springs|El Paso|CO|80903|
NATURAL MYSTIC CANNABIS CAREGIVERS LLC||403-00335|Optional Premises|Approved|2125 Busch Avenue|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
NATURAL REMEDIES TECH LLC|CONCENTRATE REMEDIES|403-01368|Optional Premises|Approved|4675 Kingston Street|Denver CO  80239|Denver|Denver|CO|80239|
NATURAL REMEDIES TECH LLC|CONCENTRATE REMEDIES|404-00468|Infused Product Manufacturer|Approved|4675 Kingston Street|Denver CO  80239|Denver|Denver|CO|80239|
NATURAL REMEDIES TECH LLC|CONCENTRATE REMEDIES|404R-00259|Retail Marijuana Products Mfg|Approved|4675 Kingston Street|Denver CO  80239|Denver|Denver|CO|80239|
NATURE MED INC|KIND MEDS|402-00945|Center - Type 1|Approved|260 North Santa Fe Drive|Denver CO  80223|Denver|Denver|CO|80223|
NATURE MED INC|KIND MEDS|403-01491|Optional Premises|Approved|5105 East 38th Avenue Units 101-104 & 201-204|Denver CO  80207|Denver|Denver|CO|80207|
NATURE MED INC|KIND-MEDS|403-01712|Optional Premises|Approved|5105 East 38th Avenue, Units 101-104 & 201-204|Denver CO  80207|Denver|Denver|CO|80207|
NATURE MED INC|KIND-MEDS|404-00487|Infused Product Manufacturer|Approved|745 Federal Boulevard, Unit 100|Denver CO  80204|Denver|Denver|CO|80204|
NATURES CURE III LLC|THE COLFAX POT SHOP|402-00431|Center - Type 1|Approved|1500 East Colfax Avenue|Denver CO  80218|Denver|Denver|CO|80218|
NATURES CURE III LLC|THE COLFAX POT SHOP|403-00651|Optional Premises|Approved|4840 North Jackson Street|Denver CO  80216|Denver|Denver|CO|80216|
NATURES CURE III LLC|THE COLFAX POT SHOP|402R-00030|Retail Marijuana Store|Approved|1500 East Colfax Avenue|Denver CO  80218|Denver|Denver|CO|80218|
NATURES CURE III LLC|THE COLFAX POT SHOP|403R-00654|Retail Marijuana Cultivation Facility|Approved|4840 North Jackson Street|Denver CO  80216|Denver|Denver|CO|80216|
NATURES GIFT SHOP LLC||403R-00336|Retail Marijuana Cultivation Facility|Approved|148 East Assembly Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
NATURES GIFT SHOP LLC||402R-00359|Retail Marijuana Store|Approved|148 East Assembly Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
NATURES HERBS & WELLNESS CENTER|NATURES HERBS & WELLNESS CENTER|402-00062|Center - Type 3|Approved|522 27th Street|Garden City CO  80631|Garden City|Weld|CO|80631|
NATURES HERBS & WELLNESS CENTER|NATURES HERBS & WELLNESS CENTER|403-00085|Optional Premises|Approved|522 27th Street|Garden City CO  80631|Garden City|Weld|CO|80631|
NATURES HERBS & WELLNESS CENTER||402R-00052|Retail Marijuana Store|Approved|540  27th Street|Garden City CO  80631|Garden City|Weld|CO|80631|
NATURES HERBS & WELLNESS CENTER||403R-00066|Retail Marijuana Cultivation Facility|Approved|540 27th Street|Garden City CO  80631|Garden City|Weld|CO|80631|
NATURES HERBS & WELLNESS CENTER II||402R-00341|Retail Marijuana Store|Approved|17224 North Frontage Road|Log Lane Village CO  80705|Log Lane Village|Morgan|CO|80705|
NATURES HERBS & WELLNESS CENTER II LLC||402-00973|Center - Type 1|Approved|17216 North Frontage Road|Log Lane Village CO  80705|Log Lane Village|Morgan|CO|80705|
NATURES HERBS & WELLNESS CENTER II LLC||403-01538|Optional Premises|Approved|17216 North Frontage Road|Log Lane Village CO  80705|Log Lane Village|Morgan|CO|80705|
NATURES HERBS & WELLNESS CENTER II LLC||403R-00634|Retail Marijuana Cultivation Facility|Approved|17224 North Frontage Road|Log Lane Village CO  80705|Log Lane Village|Morgan|CO|80705|
NATURES HERBS & WELLNESS CENTER III LLC|NATURES HERBS & WELLNESS CENTER III|402R-00735|Retail Marijuana Store|Approved|3220 Center Drive |Milliken CO  80543|Milliken|Weld|CO|80543|
NATURES HERBS & WELLNESS CENTER III LLC|NATURES HERBS AND WELLNESS CENTER III|404R-00391|Retail Marijuana Products Mfg|Approved|3220 Center Drive |Milliken CO  80543|Milliken|Weld|CO|80543|
NATURES KISS CANNABIS SERVICES HEALTH & WELLNESS|NATURES KISS|402R-00659|Retail Marijuana Store|Approved|4332 South Broadway|Englewood CO  80113|Englewood|Arapahoe|CO|80113|
NATURES KISS CANNABIS SERVICES HEALTH & WELLNESS LLC|NATURES KISS|402-00424|Center - Type 1|Approved|4332 South Broadway|Englewood CO  80113|Englewood|Arapahoe|CO|80113|
NATURES KISS CANNABIS SERVICES HEALTH & WELLNESS LLC|NATURES KISS|403-00643|Optional Premises|Approved|4332 South Broadway |Englewood CO  80113|Englewood|Arapahoe|CO|80113|
NATURES KISS CANNABIS SERVICES HEALTH & WELLNESS LLC|NATURE'S KISS|403R-01156|Retail Marijuana Cultivation Facility|Approved|4332 South Broadway|Englewood CO  80113|Englewood|Arapahoe|CO|80113|
NATURES KITCHEN II LLC||404R-00171|Retail Marijuana Products Mfg|Approved|17224 North Frontage Road|Log Lane Village CO  80705|Log Lane Village|Morgan|CO|80705|
NATURES KITCHEN LLC||404-00339|Infused Product Manufacturer|Approved|522 27th Street|Garden City CO  80631|Garden City|Weld|CO|80631|
NATURES KITCHEN LLC||404R-00009|Retail Marijuana Products Mfg|Approved|522 27th Street|Garden City CO  80631|Garden City|Weld|CO|80631|
NEAT THINGS LLC|THE STATION|402-01296|Center - Type 1|Approved|174 Midland Avenue|Basalt CO  81621|Basalt|Eagle|CO|81621|
NEAT THINGS LLC|THE STATION|403-01920|Optional Premises|Approved|2517 Airport Road, Unit B|Colorado Springs CO  80901|Colorado Springs|El Paso|CO|80901|
NEW AGE ALTERNATIVE LLC||402-01250|Center - Type 1|Approved|2000 South Dahlia Street #250B|Denver CO  80222|Denver|Denver|CO|80222|
NEW AMSTERDAM ORGANICS LTD|NEW AMSTERDAM ORGANICS|402-01014|Center - Type 1|Approved|150 Rio Grande Boulevard |Denver CO  80223|Denver|Denver|CO|80223|
NEW AMSTERDAM ORGANICS LTD|NEW AMSTERDAM ORGANICS|403-01604|Optional Premises|Approved|150 Rio Grande Boulevard|Denver CO  80223|Denver|Denver|CO|80223|
NEW AMSTERDAM ORGANICS LTD|NEW AMSTERDAM ORGANICS|403R-00879|Retail Marijuana Cultivation Facility|Approved|150 Rio Grande Boulevard|Denver CO  80223|Denver|Denver|CO|80223|
NEW HOPE WELLNESS CENTER LLC|TUMBLEWEED DISPENSARY EDWARDS|402R-00257|Retail Marijuana Store|Approved|57 Edwards Access Road, Units 19 & 20|Edwards CO  81632|Edwards|Eagle|CO|81632|
NEW MILLENIUM WHOLESALE LLC||403R-00762|Retail Marijuana Cultivation Facility|Approved|651 North Main Street|Mancos CO  81328|Mancos|Montezuma|CO|81328|
NEW MILLENIUM WHOLESALE LLC||404R-00239|Retail Marijuana Products Mfg|Approved|651 North Main Street|Mancos CO  81328|Mancos|Montezuma|CO|81328|
NEW WORLD ALTERNATIVE HEALTHCARE LLC|TELLURIDE BUD COMPANY|402R-00149|Retail Marijuana Store|Approved|135 South Spruce Street|Telluride CO  81435|Telluride|San Miguel|CO|81435|
NEW WORLD ALTERNATIVE HEALTHCARE LLC|TELLURIDE BUD COMPANY|403R-00197|Retail Marijuana Cultivation Facility|Approved|135 South Spruce Street|Telluride CO  81435|Telluride|San Miguel|CO|81435|
NEW WORLD ALTERNATIVE HEALTHCARE LLC|TELLURIDE BUD COMPANY|403R-00441|Retail Marijuana Cultivation Facility|Approved|400 Indian Lane|Como CO  80432|Como|Park|CO|80432|
NEW WORLD ALTERNATIVE HEALTHCARE LLC|TELLURIDE BUD COMPANY|402R-00402|Retail Marijuana Store|Approved|3473 Main Avenue, Units 10 &11|Durango CO  81301|Durango|La Plata|CO|81301|
NEWCO VENTURES LLC||403R-00752|Retail Marijuana Cultivation Facility|Approved|8440 Highway 96 West, Suite B|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
NEXT1 LABS LLC|NEXT1 LABS|404R-00220|Retail Marijuana Products Mfg|Approved|9670 Dallas Street, Units 3 & 4|Henderson CO  80640|Henderson|Adams|CO|80640|
NEXT1 LABS LLC|NEXT1 LABS|403R-00713|Retail Marijuana Cultivation Facility|Approved|1660 Siloam Road|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
NEXT1 LABS LLC|NEXT1 LABS|404-00561|Infused Product Manufacturer|Approved|9670 Dallas Street, Units 3 & 4|Henderson CO  80640|Henderson|Adams|CO|80640|
NEXT1 LABS LLC|NEXT1 LABS|403-01881|Optional Premises|Approved|1660 Siloam Road|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
NINE POUND HAMMER LLC|IGADI|403R-00151|Retail Marijuana Cultivation Facility|Approved|2058 East Idaho Springs Road|Idaho Springs CO  80452|Idaho Springs|Clear Creek|CO|80452|
NINE POUND HAMMER LLC|IGADI|402-01251|Center - Type 1|Approved|1325 South Public Road|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
NINE POUND HAMMER LLC|IGADI|403-01893|Optional Premises|Approved|2058 East Idaho Springs Road|Idaho Springs CO  80452|Idaho Springs|Clear Creek|CO|80452|
NINE POUND HAMMER LLC|IGADI|402R-00678|Retail Marijuana Store|Approved|1325 South Public Road|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
NKHAT LLC|FROST HARVEST|402-00591|Center - Type 1|Approved|1324 Garden of the Gods Road |Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
NKHAT LLC|FROST HARVEST|403-01365|Optional Premises|Approved|801 West Bayaud Avenue|Denver CO  80223|Denver|Denver|CO|80223|
NOBO DENVER LLC||403R-00566|Retail Marijuana Cultivation Facility|Approved|6995 Imboden Road|Watkins CO  80137|Watkins|Adams|CO|80137|
NOCO CRAFT PRODUCTS LLC|NOKHU LABS|404R-00396|Retail Marijuana Products Mfg|Approved|5608 South College Avenue |Fort Collins CO  80525|Fort Collins|Larimer|CO|80525|
NOCO CRAFT PRODUCTS LLC|NOKHU LABS|403R-01065|Retail Marijuana Cultivation Facility|Approved|5608 South College Avenue |Fort Collins CO  80525|Fort Collins|Larimer|CO|80525|
NOMADIC LLC|LAZERCAT|403R-00844|Retail Marijuana Cultivation Facility|Approved|8620 Colorado 103|Idaho Springs CO  80452|Idaho Springs|Clear Creek|CO|80452|
NOMADIC LLC|LAZERCAT|404R-00390|Retail Marijuana Products Mfg|Approved|8620 Colorado 103|Idaho Springs CO  80452|Idaho Springs|Clear Creek|CO|80452|
NORDIC ANALYTICAL LABORATORIES LLC||405R-00020|RMJ Testing Facility|Approved|3960 Grape Street|Denver CO  80207|Denver|Denver|CO|80207|
NORDIC ANALYTICAL LABORATORIES LLC||405-00003|MMJ Testing Facility|Approved|3960 Grape Street|Denver CO  80207|Denver|Denver|CO|80207|
NORDIC ANALYTICAL LABORATORIES LLC||405R-00035|RMJ Testing Facility|Approved|417 East Northern Avenue|Pueblo CO  81006|Pueblo|Pueblo|CO|81006|
NORTHERN GATEWAY HOLDINGS LLC||403R-01143|Retail Marijuana Cultivation Facility|Approved|51246 County Road U|Saguache CO  81149|Saguache|Saguache|CO|81149|
NORTHERN GATEWAY HOLDINGS LLC||403R-01144|Retail Marijuana Cultivation Facility|Approved|51240 County Road U|Saguache CO  81149|Saguache|Saguache|CO|81149|
NORTHERN GATEWAY HOLDINGS LLC||403R-01145|Retail Marijuana Cultivation Facility|Approved|51242 County Road U|Saguache CO  81149|Saguache|Saguache|CO|81149|
NORTHERN GATEWAY HOLDINGS LLC||403R-01146|Retail Marijuana Cultivation Facility|Approved|51244 County Road U|Saguache CO  81149|Saguache|Saguache|CO|81149|
NORTHWEST CANNABIS INC|ROCKY MOUNTAIN CANNABIS|402R-00699|Retail Marijuana Store|Approved|420 East Brontosaurus Boulevard|Dinosaur CO  81610|Dinosaur|Moffat|CO|81610|
NORTHWEST CONFECTIONS COLORADO LLC |WYLD|404R-00416|Retail Marijuana Products Mfg|Approved|2670 South Delaware Street|Denver CO  80223|Denver|Denver|CO|80223|
NORTHWEST CONFECTIONS COLORADO LLC |WYLD|404-00634|Infused Product Manufacturer|Approved|2670 South Delaware Street|Denver CO  80223|Denver|Denver|CO|80223|
NUHI LLC||404-00456|Infused Product Manufacturer|Approved|4929 North Ironton Street|Denver CO  80239|Denver|Denver|CO|80239|
NUHI LLC||403R-00867|Retail Marijuana Cultivation Facility|Approved|658 Kalamath Street|Denver CO  80204|Denver|Denver|CO|80204|
NUHI LLC||404R-00421|Retail Marijuana Products Mfg|Approved|4929 Ironton Street|Denver CO  80239|Denver|Denver|CO|80239|
NUTRICANNA LLC||403R-01115|Retail Marijuana Cultivation Facility|Approved|8867 Maverick Lane|Ordway CO  81063|Ordway|Crowley|CO|81063|
NUTRITIONAL ELEMENTS LLC|THE HEALTH CENTER|403-00462|Optional Premises|Approved|4800 Nome Street|Denver CO  80239|Denver|Denver|CO|80239|
NUTRITIONAL ELEMENTS LLC|THE HEALTH CENTER|402R-00020|Retail Marijuana Store|Approved|2777 South Colorado Boulevard|Denver CO  80222|Denver|Denver|CO|80222|
NUTRITIONAL ELEMENTS LLC|THE HEALTH CENTER|403R-00025|Retail Marijuana Cultivation Facility|Approved|4800 North Nome Street|Denver CO  80239|Denver|Denver|CO|80239|
NUTRITIONAL ELEMENTS LLC|THE HEALTH CENTER|402-00891|Center - Type 2|Approved|2777 South Colorado Boulevard|Denver CO  80222|Denver|Denver|CO|80222|
NUVUE PHARMA LLC||402-00389|Center - Type 1|Approved|2304 East Platte Avenue|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
NUVUE PHARMA LLC||403-00584|Optional Premises|Approved|2304 East Platte Avenue|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
NUVUE PHARMA LLC||402-01062|Center - Type 1|Approved|4740 Dillon Drive|Pueblo CO  81008|Pueblo|Pueblo|CO|81008|
NUVUE PHARMA LLC||403-01656|Optional Premises|Approved|4740 Dillon Drive|Pueblo CO  81008|Pueblo|Pueblo|CO|81008|
NUVUE PHARMA LLC||404-00455|Infused Product Manufacturer|Approved|4740 Dillon Drive|Pueblo CO  81008|Pueblo|Pueblo|CO|81008|
NUVUE PHARMA LLC||404R-00137|Retail Marijuana Products Mfg|Approved|4740 Dillon Drive|Pueblo CO  81008|Pueblo|Pueblo|CO|81008|
NUVUE PHARMA LLC||403R-00530|Retail Marijuana Cultivation Facility|Approved|4740 Dillon Drive|Pueblo CO  81008|Pueblo|Pueblo|CO|81008|
NUVUE PHARMA LLC||403-01862|Optional Premises|Approved|4740 Dillon Drive|Pueblo CO  81008|Pueblo|Pueblo|CO|81008|
NUVUE PHARMA LLC||402R-00650|Retail Marijuana Store|Approved|4740 Dillion Drive|Pueblo CO  81008|Pueblo|Pueblo|CO|81008|
